col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,id,meta2,vector,meta3,meta6,meta4,meta5,len_vec,hostname,vector_letters,vector_digits,vector_non_letters,vector_entropy,hostname_letters,hostname_digits,hostname_non_letters,hostname_entropy,meta2_letters,meta2_digits,meta2_non_letters,meta2_entropy,len_meta2,vector_0,vector_1,vector_2,hostname_0,hostname_1,hostname_2,meta2_0,meta2_1,meta2_2
3,1,1,0,1,0,1,1,985b9ef0959bd5078fd902ec0e7c982a,url,http://www.muuks.fi/progesterone-creme-kaufen.pdf,302,51.255.65.4,303,mozilla/5.0 (compatible; ahrefsbot/5.1; +http://ahrefs.com/robot/),49,hydrogen002.a.ahrefs.com,40,0,9,4.276977700816541,18,3,6,3.886842188131012,3,0,0,1.584962500721156,3,-0.016305916011333466,0.05105450749397278,0.009675988927483559,0.026259465143084526,0.05401894450187683,-0.007906351238489151,0.017424333840608597,0.00937733892351389,0.02128124237060547
2,1,1,0,0,0,1,3,4479d72f8a3d9392f3164478055c58a8,path,file:///storage/sdcard0/android/data/ru.spishi.gdz/cache/answers/280916/img/,200,217.118.81.27,255,apache-httpclient/unavailable (java 1.4),76,user-27.81.118.217.in-addr.arpa,54,7,22,4.321353297326329,14,10,17,3.6922796820396573,4,0,0,2.0,4,0.010091201402246952,0.018258383497595787,-0.007985695265233517,0.07809866964817047,-0.02984144352376461,-0.05537015572190285,0.015656189993023872,0.026461469009518623,-0.07380228489637375
2,0,1,0,0,1,1,3,eec269d157670c7ec4cb11e46f3be239,,/files.xml,200,95.84.140.165,498,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/52.0.2743.116 safari/537.36 opr/39.0.2256.71",10,broadband-95-84-140-165.ip.moscow.rt.ru,8,0,2,3.121928094887362,21,10,18,4.3236131161871985,0,0,0,0.0,0,-0.0683162659406662,0.02662692591547966,-0.006217212416231632,0.08563149720430374,-0.022181833162903786,-0.019320309162139893,0.0,0.0,0.0
1,1,0,0,2,0,1,3,7084273c960561556867cb4815059ef8,r,#!r4 2016-09-25 08:37:01|a:4:{i:0;i:1;i:1;i:2;i:2;i:5;i:3;i:8;}|cp1251,200,31.184.221.245,573,"mozilla/5.0 (macintosh; intel mac os x 10_9_1) applewebkit/537.36 (khtml, like gecko) chrome/31.0.1650.63 safari/537.36",70,Empty,12,28,58,4.036375967458996,5,0,0,2.321928094887362,1,0,0,-0.0,1,0.16465042531490326,0.052384644746780396,-0.12516087293624878,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,0,0,0,1,1,1,4,4433e37018de53fb462b84d8b492c425,RESPONSE_HEADERS.AN-X-Request-Uuid,dadcfd27-325a-4bbc-8569-3a6c34191994,200,217.175.140.69,1742,mozilla/5.0 (windows nt 6.1; wow64; trident/7.0; rv:11.0) like gecko,36,Empty,12,20,24,3.787301737252941,5,0,0,2.321928094887362,29,0,5,4.1973257087065035,34,0.03729045018553734,-0.0011677639558911324,0.05069367587566376,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.01747806742787361,-0.03407561406493187,0.0034997568000108004
1,1,0,1,0,0,2,3,39ba7c0d44f1ba279b897396f2d1fff5,,post\';\'multipart/form-data; boundary=---------------------------314352067612226\';\',404,185.13.112.77,6427,mozilla/5.0 (windows nt 6.1; wow64; rv:56.0) gecko/20100101 firefox/56.0,86,Empty,29,15,57,4.035270710210623,5,0,0,2.321928094887362,0,0,0,0.0,0,0.0075949979946017265,-0.0150245800614357,-0.05385156720876694,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,0,0,0,1,1,1,4,4433e37018de53fb462b84d8b492c425,RESPONSE_HEADERS.AN-X-Request-Uuid,dadcfd27-325a-4bbc-8569-3a6c34191994,200,217.175.140.69,1742,mozilla/5.0 (windows nt 6.1; wow64; trident/7.0; rv:11.0) like gecko,36,Empty,12,20,24,3.787301737252941,5,0,0,2.321928094887362,29,0,5,4.1973257087065035,34,0.03729045018553734,-0.0011677639558911324,0.05069367587566376,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.01747806742787361,-0.03407561406493187,0.0034997568000108004
2,0,1,0,0,1,1,3,eec269d157670c7ec4cb11e46f3be239,,/files.xml,200,95.84.140.165,498,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/52.0.2743.116 safari/537.36 opr/39.0.2256.71",10,broadband-95-84-140-165.ip.moscow.rt.ru,8,0,2,3.121928094887362,21,10,18,4.3236131161871985,0,0,0,0.0,0,-0.0683162659406662,0.02662692591547966,-0.006217212416231632,0.08563149720430374,-0.022181833162903786,-0.019320309162139893,0.0,0.0,0.0
1,1,0,1,1,0,1,3,02fcaa2e266d8b6ebde4361d68ce6820,categoryID,"261""{${print(chr(49).chr(55).chr(73).chr(53).chr(51).chr(48).chr(86).chr(65).chr(117).chr(52))}}""",200,77.221.130.13,330,"""{${print(chr(49).chr(55).chr(73).chr(53).chr(51).chr(48).chr(86).chr(65).chr(117).chr(52))}}""",97,77.221.130.13.addr.datapoint.ru,35,24,62,3.98760569958662,15,10,16,3.671149939070186,10,0,0,3.321928094887362,10,-0.09015747159719467,-0.008677723817527294,0.13898752629756927,0.018468255177140236,0.008682062849402428,-0.002067777095362544,0.0272053349763155,0.04851618781685829,-0.014503076672554016
0,2,0,1,0,0,1,4,a3b495769c0651d923df764b172fd2e9,url,http://firsturl.de/2u1wycg,302,85.98.123.4,387,mozilla/5.0 (windows nt 6.3; wow64; rv:45.0) gecko/20100101 firefox/45.0,26,85.98.123.4.static.ttnet.com.tr,19,2,7,4.18083298720544,16,8,15,3.690929876234289,3,0,0,1.584962500721156,3,-0.0071508614346385,0.04597717896103859,-0.02195334993302822,0.028066713362932205,0.01853770762681961,-0.02101939730346203,0.017424333840608597,0.00937733892351389,0.02128124237060547
1,1,0,0,2,0,1,3,7084273c960561556867cb4815059ef8,r,#!r4 2016-09-25 08:37:01|a:4:{i:0;i:1;i:1;i:2;i:2;i:5;i:3;i:8;}|cp1251,200,31.184.221.245,573,"mozilla/5.0 (macintosh; intel mac os x 10_9_1) applewebkit/537.36 (khtml, like gecko) chrome/31.0.1650.63 safari/537.36",70,Empty,12,28,58,4.036375967458996,5,0,0,2.321928094887362,1,0,0,-0.0,1,0.16465042531490326,0.052384644746780396,-0.12516087293624878,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,0,0,2,0,1,0,4,81584971e2a76cd1e5fa9dd4693b9d68,reference to,http://szietbkm.b.wlrm.tl/a.dtd,301,139.162.186.136,413,mozilla/5.0 (windows nt 6.3; wow64; trident/7.0; rv:11.0) like gecko,31,li1503-136.members.linode.com,23,0,8,3.9101792788836396,18,7,11,4.021268494903765,11,0,1,2.751629167387823,12,0.03223497048020363,0.017506388947367668,0.015926552936434746,0.09160509705543518,0.03637372702360153,0.018179066479206085,-0.061886005103588104,-0.07326909154653549,0.005927756428718567
1,1,1,1,1,0,0,3,31580920ade69da9a8e842bce21188fb,User-Agent,this is a test ua <img src=x onerror= alert(999999)  >,200,117.233.13.17,376,this is a test ua <img src=x onerror= alert(999999)  >,54,Empty,32,6,22,4.00297344782777,5,0,0,2.321928094887362,9,0,1,3.121928094887362,10,-0.011915095150470734,-0.05010205879807472,-0.03506353870034218,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.02386842854321003,-0.027549009770154953,-0.001856254879385233
1,1,0,0,0,1,0,5,4787c1e68e3d0fb44905a4666111ea06,pwd,iloveyou,404,139.129.14.230,380,mozilla/5.0 (windows nt 6.1; rv:5.0) gecko/20100101 firefox/5.0,8,Empty,8,0,0,2.75,5,0,0,2.321928094887362,3,0,0,1.584962500721156,3,-0.0063183968886733055,0.03731925040483475,-0.026984693482518196,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.008016509935259819,0.03202420100569725,0.03764567896723747
1,0,0,0,0,1,2,4,22c3236507618bfd52467bd8c0b36bd2,REQUEST_GET_ARGS.s,7bbefd86d2ac890fdb39510931f368e4e787bad8,200,217.175.140.69,6486,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/52.0.2743.116 safari/537.36",40,Empty,17,23,23,3.8373261452560077,5,0,0,2.321928094887362,15,0,3,3.350209029099897,18,0.01882331632077694,0.04144778847694397,-0.02102706953883171,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
3,2,0,0,0,0,1,2,e69da2a228d02a9438df68bf773df81c,REQUEST_HEADERS.X-csrftoken,150eaa0208c94a8c30b0cee5d264e01b04056ae8aef19e1bcec5dbcbdf7f53335adbad3b2ca8125f,200,86.249.61.68,1245,"mozilla/5.0 (linux; android 6.0.1; aquaris x5 build/mmb29m) applewebkit/537.36 (khtml, like gecko) chrome/64.0.3282.123 mobile safari/537.36",80,aputeaux-655-1-134-68.w86-249.abo.wanadoo.fr,39,41,41,3.840199816278817,21,14,23,4.2610439833372835,24,0,3,4.310443057719026,27,-0.013289019465446472,0.028010770678520203,-0.007288987748324871,-0.012501977384090424,-0.007543408311903477,-0.025392431765794754,-0.02321591041982174,-0.0009900778532028198,-0.04125143215060234
1,0,0,2,0,1,0,4,8721158a445f1a9304a4b611ed39b2eb,a,http://ue2i1xwg.b.wlrm.tl/a.dtd,200,139.162.151.155,481,mozilla/5.0 (windows nt 6.3; wow64; trident/7.0; rv:11.0) like gecko,31,li1418-155.members.linode.com,21,2,10,4.091135423220311,18,7,11,3.926272374139508,1,0,0,-0.0,1,0.03992237523198128,0.02573792077600956,0.010229949839413166,0.09160509705543518,0.03637372702360153,0.018179066479206085,0.0,0.0,0.0
2,1,1,0,0,0,0,4,e7fb2ba06e4f49bf5e3420c01affd289,Authorization,"sp digest username=\""%d0%98%d0%9d%d0%9d%d0%90+%d0%93%d0%a0%d0%98%d0%93%d0%9e%d0%a0%d0%95%d0%9d%d0%9a%d0%9e\""\""\""",401,95.153.133.102,295,android,112,95x153x133x102.kubangsm.ru,38,34,74,3.5168590816104213,13,11,13,3.921029621737614,13,0,0,3.238901256602631,13,-0.03517425060272217,-0.03599455580115318,-0.01907571591436863,0.045570701360702515,0.016235101968050003,0.033862754702568054,-0.014947284944355488,0.025429492816329002,0.012519272044301033
1,1,0,0,0,1,0,5,c14d50f3321b041a2319364694f0e7ac,pwd,abc123,404,139.129.14.230,378,mozilla/5.0 (windows nt 6.1; rv:5.0) gecko/20100101 firefox/5.0,6,Empty,3,3,3,2.584962500721156,5,0,0,2.321928094887362,3,0,0,1.584962500721156,3,0.050609711557626724,0.07076668739318848,-0.02767602726817131,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.008016509935259819,0.03202420100569725,0.03764567896723747
1,0,0,2,0,1,0,4,3967b8f59efa77af8bfd78c6ba928162,reference to,http://7p1cad6j.b.wlrm.tl/b.ent,405,139.162.159.137,403,mozilla/5.0 (windows nt 6.3; wow64; trident/7.0; rv:11.0) like gecko,31,li1426-137.members.linode.com,20,3,11,4.091135423220311,18,7,11,4.090234012145144,11,0,1,2.751629167387823,12,0.05213097855448723,0.08898614346981049,-0.003983109258115292,0.09160509705543518,0.03637372702360153,0.018179066479206085,-0.061886005103588104,-0.07326909154653549,0.005927756428718567
1,0,1,0,1,0,1,4,87cc06ac494c4c9242942e7dda72f2ea,pwd,michelle,200,75.132.202.110,458,mozilla/5.0 (windows nt 6.1; wow64; rv:40.0) gecko/20100101 firefox/40.1,8,075-132-202-110.res.spectrum.com,8,0,0,2.5,14,12,18,3.944548827786958,3,0,0,1.584962500721156,3,0.039388593286275864,0.022105490788817406,0.05661775544285774,0.03415052965283394,0.017401807010173798,0.005273541901260614,-0.008016509935259819,0.03202420100569725,0.03764567896723747
1,0,2,1,0,0,1,3,ef3a07062354b6b967a822cbf46a3a08,,/cgi-bin/.git/description,404,38.132.110.36,321,"mozilla/5.0 [en] (x11, u; openvas 8.0.9)",25,Empty,20,0,5,3.6692750707107122,5,0,0,2.321928094887362,0,0,0,0.0,0,0.04274874925613403,0.04276268929243088,0.04136659950017929,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
2,0,1,0,0,0,0,5,55e3b22dfa10239db4dd767195ada30d,,/m/.git/head,404,195.22.127.231,506,"mozilla/5.0 (windows nt 6.3; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/64.0.3282.167 safari/537.36",12,Empty,8,0,4,3.188721875540867,5,0,0,2.321928094887362,0,0,0,0.0,0,0.060072921216487885,0.052198681980371475,-0.011866495013237,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,1,0,0,0,1,2,3,95041facbfc1e962b76ab37af22907b8,pll_language,file:///../winnt/win.ini,503,83.217.200.78,367,arachni/v1.4,24,Empty,15,0,9,3.002705481927944,5,0,0,2.321928094887362,11,0,1,2.8553885422075336,12,-0.03231057524681091,0.06110988184809685,0.02757296711206436,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.051660798490047455,-0.05472293496131897,0.07352294027805328
0,1,2,0,1,0,1,3,2bc6f8aafdc559dd95ac80d2c8417d22,/members/page__sort_key__members_display_name__sort_order__asc__max_results__20__quickjump__?__name_box__begins__name__%D0%A6__quickjump__D,/members/page__sort_key__members_display_name__sort_order__asc__max_results__20__quickjump__?__name_box__begins__name__%d0%a6__quickjump__d,200,68.180.230.42,410,mozilla/5.0 (compatible; yahoo! slurp; http://help.yahoo.com/help/us/ysearch/slurp),139,Empty,96,4,43,4.145792295685017,5,0,0,2.321928094887362,96,4,43,4.20585355860298,139,0.028103133663535118,-0.048070572316646576,-0.047766830772161484,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.006132322829216719,-0.026215795427560806,-0.015035495162010193
1,1,0,0,0,1,2,3,b7eba75035154393cbfe8baa6cd4afbe,pll_language,file:///etc/passwd,200,83.217.200.78,370,arachni/v1.4,18,Empty,13,0,5,3.5032583347756456,5,0,0,2.321928094887362,11,0,1,2.8553885422075336,12,-0.003653288818895817,-0.002459365874528885,0.021618930622935295,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.051660798490047455,-0.05472293496131897,0.07352294027805328
1,1,0,0,0,1,2,3,a357b1e69f152315ca75f42cb2ebaefb,pll_language,file:///../../../../../winnt/win.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,503,83.217.200.78,1079,arachni/v1.4,736,Empty,15,0,721,0.3035296823249179,5,0,0,2.321928094887362,11,0,1,2.8553885422075336,12,-0.03231057524681091,0.06110988184809685,0.02757296711206436,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.051660798490047455,-0.05472293496131897,0.07352294027805328
2,1,1,0,1,0,1,2,c892d6ba37f0616bbe0fb61323541872,end,/search?searchtext=q&start=&end=..%5cweb-inf%5cweb.xml&searchtype=2&departmentcheck=3%2c3&searchids=3\';\'..\\web-inf\\web.xml,200,185.5.140.253,848,"mozilla/5.0 (x11; linux x86_64) applewebkit/537.36 (khtml, like gecko) chrome/60.0.3112.113 safari/537.36",126,140.5.185.253.static.ural.ru,86,7,40,4.721001872991929,12,10,16,3.726474118254376,3,0,0,1.584962500721156,3,-0.038965605199337006,0.04286006838083267,0.025466762483119965,0.07503212243318558,-0.035762786865234375,0.014902942813932896,0.11156459897756577,0.0021176764275878668,-0.03250503167510033
1,0,0,0,0,1,1,5,8994360b62fb2c862782850dfff2acb6,REQUEST_COOKIES.icu,chgiu7sseaoyasabkaew08vh0wu4auabsaekgajgoruqchgeiauobtcrzohtbtgeqavibrcrzohtbrgf,200,217.175.140.69,3001,mozilla/5.0 (compatible; msie 10.0; windows nt 6.1; wow64; trident/6.0),80,Empty,75,5,5,4.283904084488924,5,0,0,2.321928094887362,17,0,2,3.7871439606981383,19,-0.017433421686291695,0.03859090805053711,0.0054753730073571205,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.004882451146841049,-0.04234139248728752,0.03433360904455185
0,0,0,0,0,1,0,7,7461621f4dca2e0d3f0f9d66bb56d4ad,,\\x0,200,172.31.1.19,601,mozilla/4.0 (compatible; msie 6.0; windows nt 7.0) ptx,4,Empty,1,1,3,1.5,5,0,0,2.321928094887362,0,0,0,0.0,0,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
3,1,0,0,1,0,2,1,7500194327a2aba0b369a0434db6e094,(Ø##ÐýkÎÕù¿ÈåJRî?zÚÊßæv²kz¬NÈó?G?À*ííOþ~?ò?ün³íuK?V?ÆÙ]»???ü¹ÇFµ?¡5??å¬g~üï~îÜc¾´9É4­{ù??M_Dïç÷?gý½©ÿ,(ø##ðýkîõù¿èåjrî?zúêßæv²kz¬nèó?g?à*ííoþ~?ò?ün³íuk?v?æù]»???ü¹çfµ?¡5??å¬g~üï~îüc¾´9é4­{ù??m_dïç÷?gý½©ÿ,200,188.43.52.163,151715,curl/7.22.0 (i686-pc-linux-gnu) libcurl/7.22.0 openssl/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3,112,Empty,58,6,54,5.67762880587027,5,0,0,2.321928094887362,58,6,54,5.876420435392504,112,-0.02226834185421467,0.034817133098840714,0.007209719158709049,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.019162150099873543,0.010950451716780663,0.01686020754277706
1,1,0,0,0,1,2,3,a1768b810077ea0442a59eec99ccdb6f,pll_language,file:///../../..//etc/passwd,504,83.217.200.78,294,arachni/v1.4,28,Empty,13,0,15,3.2534343861887853,5,0,0,2.321928094887362,11,0,1,2.8553885422075336,12,-0.003653288818895817,-0.002459365874528885,0.021618930622935295,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.051660798490047455,-0.05472293496131897,0.07352294027805328
2,2,0,0,0,1,1,2,3a3a778b273ea53cb73c70d5878ea72d,action,verificationcode;vid=register;rand=c9bb142a0be916dcba95ed6e2b86c804,200,46.17.99.107,585,mozilla/5.0 (x11; ubuntu; linux i686; rv:34.0) gecko/20100101 firefox/34.0,67,Empty,46,17,21,4.370569468719304,5,0,0,2.321928094887362,6,0,0,2.584962500721156,6,-0.049672968685626984,-0.009952778927981853,-0.007770366966724396,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.06644271314144135,-0.08328638225793839,-0.030450109392404556
1,1,0,2,0,1,0,3,f56059c0be0365db0c3020bc7b72cb0f,,mozilla/4.0 (compatible; msie 7.0; windows nt 6.1; wow64; trident/7.0; slcc2; .net clr 2.0.50727; .net clr 3.5.30729; .net clr 3.0.30729; media center pc 6.0; .net4.0c; .net4.0e; infopath.3; microsoft outlook 14.0.7212; ms-office; msoffice 14),301,88.119.128.164,638,mozilla/4.0 (compatible; msie 7.0; windows nt 6.1; wow64; trident/7.0; slcc2; .net clr 2.0.50727; .net clr 3.5.30729; .net clr 3.0.30729; media center pc 6.0; .net4.0c; .net4.0e; infopath.3; microsoft outlook 14.0.7212; ms-office; msoffice 14),243,mail2.kte.lt,123,48,120,4.623594956427718,9,1,3,3.084962500721156,0,0,0,0.0,0,-0.018985681235790253,0.04710359871387482,-0.03928598389029503,0.031332384794950485,0.04758936166763306,0.0768716111779213,0.0,0.0,0.0
1,0,0,2,0,1,0,4,d61fc035a9f6b98362bd55402d71cbe8,a,http://v40yjske.b.wlrm.tl/a.dtd,405,139.162.170.84,396,mozilla/5.0 (windows nt 6.3; wow64; trident/7.0; rv:11.0) like gecko,31,li1487-84.members.linode.com,21,2,10,4.155651552252569,18,6,10,3.940759832540089,1,0,0,-0.0,1,0.03954159840941429,0.027260232716798782,0.004662371706217527,0.09160509705543518,0.03637372702360153,0.018179066479206085,0.0,0.0,0.0
1,0,0,0,0,1,1,5,2ade3ed086e5952fa64257dc953a1603,REQUEST_JSON.tags.traffic_source_code,pg:msnruru14;p:7hd66fc;r:71ae70b7fb324775834c1e014b6f4c81,504,217.175.140.69,3138,mozilla/5.0 (compatible; msie 9.0; windows nt 6.1; wow64; trident/5.0),57,Empty,25,27,32,4.407304383179101,5,0,0,2.321928094887362,32,0,5,4.411891879025521,37,-0.020934641361236572,0.04534129425883293,0.037151191383600235,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.010694224387407303,0.0377466194331646,0.006557731423527002
1,1,1,0,1,2,1,1,ab93bbc2a344b8eb87f7b2f9d3172df1,,-s=&showall_1=0&pagen_2=11&pagen_3=6,502,5.255.253.9,365,mozilla/5.0 (compatible; yandexbot/3.0; +http://yandex.com/bots),36,5-255-253-9.spider.yandex.com,18,7,18,4.0860486123130375,15,8,14,4.0472990984266435,0,0,0,0.0,0,0.007870902307331562,0.003240217687562108,-0.030243178829550743,0.07781757414340973,0.03987772762775421,-0.008939712308347225,0.0,0.0,0.0
1,0,2,0,1,0,1,3,be21c651cd287d2c5e3785869b2566c7,,/?/.git/refs/remotes/origin,400,185.5.140.253,308,"mozilla/5.0 (windows nt 6.1) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1468.0 safari/537.36",27,140.5.185.253.static.ural.ru,20,0,7,3.500283688055054,12,10,16,3.726474118254376,0,0,0,0.0,0,0.029612258076667786,0.02867531217634678,-0.010257557034492493,0.07503212243318558,-0.035762786865234375,0.014902942813932896,0.0,0.0,0.0
1,0,1,1,1,0,0,4,a9edd1aa676da4dec7fe084232620643,address,"<strong><a href=""http://www.replicawatchstore.com.cn/ru/"">??????????? ???? ??????? aaa +</a></strong><br>
<strong><a href=""http://www.replicawatchstore.com.cn/ru/"">??????????? ???? ???????</a></strong><br>
[b][url=http://www.replicawatchstore.com.cn/ru/]????[/url][/b] | [b][url=http://www.replicawatch",200,120.52.72.52,2665,mozilla/5.0 (windows nt 6.1; wow64; rv:34.0) gecko/20100101 firefox/34.0,302,Empty,167,0,135,4.539181027609178,5,0,0,2.321928094887362,7,0,0,2.2359263506290326,7,-0.019021635875105858,0.068768210709095,-0.03678639978170395,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.01979680173099041,-0.029049217700958252,0.021849950775504112
1,2,0,0,1,0,1,3,c7eb0f1a9d19642716459b365ffb2a7a,X-Requested-With\';\'CSRF_TOKEN,post\';\'xmlhttprequest\';\'14ee536ba795a014776349d2041816cfa9194769de20ea46503113481103687631285ed584412c41,403,188.17.153.55,1203,mozilla/5.0 (windows nt 6.1; win64; x64; rv:54.0) gecko/20100101 firefox/54.0,108,Empty,34,64,74,4.515492458228205,5,0,0,2.321928094887362,23,0,8,4.478232197413861,31,-0.014070766977965832,-0.008753357455134392,-0.017425354570150375,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.010499680414795876,0.020576322451233864,-0.07098639756441116
1,0,2,0,0,0,1,4,c167cf4e8a16e0fa438d43ef6e988adf,src,../../..//assets/images/door-catalog/dariano_porte/kalipso_k.d.jpg,200,204.79.180.27,488,mozilla/5.0 (compatible; msie 9.0; windows nt 6.0; trident/5.0;  trident/5.0),66,Empty,47,0,19,4.013256051959798,5,0,0,2.321928094887362,3,0,0,1.584962500721156,3,0.007844796404242516,0.03666543588042259,0.01844831556081772,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.04109525680541992,-0.03798994421958923,-0.10623877495527267
1,0,0,0,0,1,1,5,fc090cb3401b71011c4d78b4d100183b,,<...>oracle error<...>,200,217.175.140.69,652,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/52.0.2743.116 safari/537.36",22,Empty,11,0,11,3.0271691184406175,5,0,0,2.321928094887362,0,0,0,0.0,0,0.06042022630572319,0.01925842836499214,0.0021317177452147007,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
